unit,country,year,p,mbr_tot,etr_tot,etr_cit,etr_wea,etr_est,etr_otp,etr_imo,etr_pit,etr_prl,etr_goo,etr_gog,etr_oth,exp_oex,exp_hea,exp_edu,exp_tot,pre_tot_sca
esn,ECU,2007,.97,.0044810716226049,.1025120386990105,.0539685193358398,.0007808441509175,.0001135129510303,.001494587174753,.0008546180353023,.0176004281540106,.003021943655501,.0075835975386748,.0170561489535541,.0000378376539518,3168.481076124233,52.99406619188262,48.65528218339131,3270.130528891961,61379.71665396355
esn,ECU,2007,.98,.0024039247318131,.107385772393971,.0624078592149222,.000902948845689,.0001312635671106,.0017283035686421,.0008181147902023,.0199847381970868,.0021998504540179,.0058997969892694,.0132691401352243,.0000437545265701,3786.574397389479,53.53377049143721,50.26437545404204,3890.372734255907,73750.69607469509
esn,ECU,2007,.99,.0003267778410213,.1122595060889314,.0708471990940047,.0010250535404605,.0001490141831909,.0019620199625312,.0007816115451023,.022369048240163,.0013777572525347,.004215996439864,.0094821313168945,.0000496713991885,4404.667718654724,54.0734747909918,51.87346872469274,4510.614939619853,86121.67549542687
esn,ECU,2007,.991,.0001190631519421,.1127468794584274,.071691133081913,.0010372640099376,.0001507892447989,.0019853916019201,.0007779612205923,.0226074792444706,.0012955479323864,.0040476163849235,.0091034304350615,.0000502630864503,4466.47705078125,54.12744522094727,52.03437805175781,4572.63916015625,87358.7734375
esn,ECU,2007,.992,.0000793754346281,.1123340254028639,.0716257120172183,.0010363174369559,.0001506516370379,.0019835798690716,.0007840244603964,.0228091652194659,.0013802672425906,.0038515740695099,.0086625146990021,.0000502172176008,4847.97021484375,52.9092890421548,47.63887151082326,4948.5185546875,94780.67708333395
esn,ECU,2007,.993,.000039687717314,.1119211713473003,.0715602909525236,.0010353708639741,.0001505140292769,.0019817681362232,.0007900877002006,.0230108511944612,.0014649865527948,.0036555317540963,.0082215989629427,.0000501713487514,5229.46337890625,51.69113286336255,43.24336496988963,5324.39794921875,102202.580729167
esn,ECU,2007,.994,0,.1115083172917366,.0714948698878288,.0010344242909923,.0001503764215158,.0019799564033747,.0007961509400047,.0232125371694565,.001549705862999,.0034594894386828,.0077806832268834,.0000501254799019,5610.95654296875,50.47297668457031,38.84785842895508,5700.27734375,109624.484375
esn,ECU,2007,.995,.0031082605322204,.1138432075579958,.0744645893573761,.0010773917504897,.0001566226904591,.0020621989388019,.0007955242375222,.0246240353832641,.0010506335820537,.0029423688538373,.0066176354885101,.0000522075703581,7035.058919270756,47.35666910807322,33.86757659912109,7116.283203125,137267.140625
esn,ECU,2007,.996,.0062165210644407,.1161780978242555,.0774343088269234,.001120359209987,.0001628689594024,.0021444414742291,.0007948975350397,.0260355335970719,.0005515613011084,.0024252482689917,.0054545877501369,.0000542896608143,8459.161295572994,44.24036153157567,28.88729476928711,8532.2890625,164909.796875
esn,ECU,2007,.997,.0093247815966606,.1185129880905151,.0804040282964706,.0011633266694844,.0001691152283456,.0022266840096563,.0007942708325572,.0274470318108797,.0000524890201632,.0019081276841462,.0042915400117636,.0000563717512705,9883.263671875,41.12405395507813,23.90701293945313,9948.294921875,192552.453125
esn,ECU,2007,.998,.0093247815966606,.1185129880905151,.0804040282964706,.0011633266694844,.0001691152283456,.0022266840096563,.0007942708325572,.0274470318108797,.0000524890201632,.0019081276841462,.0042915400117636,.0000563717512705,9883.263671875,41.12405395507813,23.90701293945313,9948.294921875,192552.453125
esn,ECU,2007,.999,.0093247815966606,.1185129880905151,.0804040282964706,.0011633266694844,.0001691152283456,.0022266840096563,.0007942708325572,.0274470318108797,.0000524890201632,.0019081276841462,.0042915400117636,.0000563717512705,9883.263671875,41.12405395507813,23.90701293945313,9948.294921875,192552.453125
esn,ECU,2006,0,.5171136856079102,.5951681137084961,0,0,0,0,.0000279928972304,0,.0001277103292523,.1868186444044113,.4081937670707703,0,15.92273998260498,72.90511322021484,148.4130554199219,237.2409057617188,116.3276214599609
esn,ECU,2006,.01,.5002426028251648,.5494370281696319,3.13613418257e-06,4.84314284677e-08,4.69785774726e-09,8.92592822765e-08,.0000273681835097,3.85489329346e-06,.0001102220885514,.1724637016654015,.3768285989761352,1.17446443682e-09,16.56976318359375,72.70451507568359,147.7830505371094,237.0573272705078,153.6027526855469
esn,ECU,2006,.02,.4833715200424195,.5037059426307678,6.27226836514e-06,9.68628569353e-08,9.39571549452e-09,1.78518564553e-07,.0000267434697889,7.70978658693e-06,.0000927338478505,.1581087589263916,.3454634308815002,2.34892887363e-09,17.21678638458252,72.50391693115235,147.1530456542969,236.8737487792969,190.8778839111328
esn,ECU,2006,.03,.4665004372596741,.4579748570919037,9.40840254771e-06,1.45294285403e-07,1.40935732418e-08,2.67777846830e-07,.0000261187560682,.0000115646798804,.0000752456071496,.1437538161873818,.3140982627868653,3.52339331045e-09,17.86380958557129,72.30331878662109,146.5230407714844,236.6901702880859,228.1530151367188
esn,ECU,2006,.04,.4496293544769287,.4122437715530395,.0000125445367303,1.93725713871e-07,1.87914309890e-08,3.57037129106e-07,.0000254940423474,.0000154195731739,.0000577573664486,.1293988734483719,.2827330946922302,4.69785774726e-09,18.51083278656006,72.10272064208985,145.8930358886719,236.506591796875,265.4281463623047
esn,ECU,2006,.05,.4327582716941833,.3665126860141754,.0000156806709128,2.42157142338e-07,2.34892887363e-08,4.46296411383e-07,.0000248693286267,.0000192744664673,.0000402691257477,.115043930709362,.2513679265975952,5.87232218408e-09,19.15785598754883,71.90212249755859,145.2630310058594,236.3230133056641,302.7032775878906
esn,ECU,2006,.06,.4221585988998413,.3449344873428345,.0001039539463818,1.60536435487e-06,1.55720633188e-07,2.95869165257e-06,.000037769091432,.0000261999579379,.0000786388874985,.1082216739654541,.236461478471756,3.89301582970e-08,21.65734558105469,71.64066009521484,144.4746673583984,237.7726776123047,335.9337341308594
esn,ECU,2006,.07,.4115589261054993,.3233562886714935,.0001922272218508,2.96857156741e-06,2.87951977640e-07,5.47108689375e-06,.0000506688542373,.0000331254494085,.0001170086492493,.1013994172215462,.2215550303459168,7.19879944100e-08,24.15683517456055,71.37919769287109,143.6863037109375,239.2223419189453,369.1641906738281
esn,ECU,2006,.08,.4009592533111572,.3017780900001525,.0002805004973197,4.33177877994e-06,4.20183322092e-07,7.98348213493e-06,.0000635686170426,.0000400509408792,.0001553784110001,.0945771604776382,.2066485822200775,1.05045830523e-07,26.6563247680664,71.11773529052735,142.8979400634766,240.6720062255859,402.3946472167969
esn,ECU,2006,.09,.3903595805168152,.2801998913288116,.0003687737727887,5.69498599248e-06,5.52414666544e-07,.0000104958773761,.0000764683798479,.0000469764323498,.0001937481727509,.0877549037337303,.1917421340942383,1.38103666636e-07,29.15581436157227,70.8562728881836,142.1095764160156,242.1216705322266,435.6251037597656
esn,ECU,2006,.1,.3797599077224731,.2586216926574707,.0004570470482577,7.05819320501e-06,6.84646010995e-07,.0000130082726173,.0000893681426533,.0000539019238204,.0002321179345017,.0809326469898224,.176835685968399,1.71161502749e-07,31.65530395507813,70.59481048583984,141.3212127685547,243.5713348388672,468.8555603027344
esn,ECU,2006,.11,.3665735721588135,.2446992367506027,.0007375069195405,.0000113893445814,1.10476844384e-06,.0000209905985685,.0001646750723012,.0001548838568851,.0005686638993211,.0763082481920719,.1667314976453781,2.76192110960e-07,36.315234375,70.14609985351562,138.6389251708984,245.1002624511719,539.50927734375
esn,ECU,2006,.12,.3533872365951538,.2307767808437347,.0010179667908233,.0000157204959578,1.52489087668e-06,.0000289729245196,.0002399820019491,.0002558657899499,.0009052098641405,.0716838493943214,.1566273093223572,3.81222719170e-07,40.97516479492187,69.6973892211914,135.9566375732422,246.6291900634766,610.1629943847656
esn,ECU,2006,.13,.3402009010314941,.2168543249368668,.0012984266621061,.0000200516473342,1.94501330952e-06,.0000369552504708,.000315288931597,.0003568477230147,.0012417558289599,.067059450596571,.1465231209993362,4.86253327381e-07,45.63509521484374,69.24867858886719,133.2743499755859,248.1581176757813,680.8167114257813
esn,ECU,2006,.14,.3270145654678345,.2029318690299988,.0015788865333889,.0000243827987106,2.36513574237e-06,.0000449375764219,.0003905958612449,.0004578296560794,.0015783017937792,.0624350517988205,.1364189326763153,5.91283935591e-07,50.29502563476562,68.79996795654297,130.5920623779297,249.6870452880859,751.4704284667969
esn,ECU,2006,.15,.3138282299041748,.1890094131231308,.0018593464046717,.000028713950087,2.78525817521e-06,.0000529199023731,.0004659027908929,.0005588115891442,.0019148477585986,.05781065300107,.1263147443532944,6.96314543802e-07,54.9549560546875,68.35125732421875,127.9097747802734,251.2159729003906,822.1241455078125
esn,ECU,2006,.16,.2815139263868331,.1804187774658203,.002182437479496,.0000337034565746,3.26924118781e-06,.0000621155792032,.0005261386162601,.0005358771421015,.0024072365835309,.0548410184681416,.1198261708021164,8.17310296952e-07,59.65795593261718,67.78049316406251,125.9670944213867,253.4055297851563,919.0911376953125
esn,ECU,2006,.17,.2491996228694916,.1718281418085098,.0025055285543203,.0000386929630622,3.75322420041e-06,.0000713112560334,.0005863744416274,.0005129426950589,.0028996254084632,.0518713839352131,.1133375972509384,9.38306050102e-07,64.36095581054687,67.20972900390625,124.0244140625,255.5950866699219,1016.058129882813
esn,ECU,2006,.18,.2168853193521499,.1632375061511993,.0028286196291447,.0000436824695498,4.23720721301e-06,.0000805069328635,.0006466102669947,.0004900082480162,.0033920142333955,.0489017494022846,.1068490236997604,1.05930180325e-06,69.06395568847657,66.63896484375,122.0817337036133,257.7846435546875,1113.025122070313
esn,ECU,2006,.19,.1845710158348084,.1546468704938889,.003151710703969,.0000486719760374,4.72119022561e-06,.0000897026096936,.000706846092362,.0004670738009736,.0038844030583277,.0459321148693562,.1003604501485825,1.18029755640e-06,73.76695556640625,66.06820068359374,120.1390533447266,259.9742004394531,1209.992114257813
esn,ECU,2006,.2,.1522567123174667,.1460562348365784,.0034748017787933,.0000536614825251,5.20517323821e-06,.0000988982865238,.0007670819177292,.000444139353931,.00437679188326,.0429624803364277,.0938718765974045,1.30129330955e-06,78.46995544433594,65.4974365234375,118.1963729858398,262.1637573242188,1306.959106445313
esn,ECU,2006,.21,.1336073845624924,.1413136169314385,.0031724740285426,.0000489926245791,4.75229321637e-06,.0000902935658814,.0007920423755422,.0003838352888124,.0045974704436958,.0415144979953766,.0907080739736557,1.18807330409e-06,82.06478118896484,65.17892150878906,117.2933776855469,264.5370727539063,1390.332836914063
esn,ECU,2006,.22,.114958056807518,.1365709990262985,.0028701462782919,.0000443237666332,4.29941319453e-06,.0000816888452391,.0008170028333552,.0003235312236939,.0048181490041316,.0400665156543255,.0875442713499069,1.07485329863e-06,85.65960693359375,64.86040649414062,116.3903823852539,266.9103881835937,1473.706567382813
esn,ECU,2006,.23,.0963087290525436,.1318283811211586,.0025678185280412,.0000396549086872,3.84653317269e-06,.0000730841245968,.0008419632911682,.0002632271585753,.0050388275645673,.0386185333132744,.0843804687261581,9.61633293173e-07,89.25443267822266,64.54189147949219,115.4873870849609,269.2837036132813,1557.080297851563
esn,ECU,2006,.24,.0776594012975693,.1270857632160187,.0022654907777905,.0000349860507413,3.39365315085e-06,.0000644794039545,.0008669237489812,.0002029230934568,.0052595061250031,.0371705509722233,.0812166661024094,8.48413287713e-07,92.84925842285156,64.22337646484375,114.584391784668,271.6570190429687,1640.454028320313
esn,ECU,2006,.25,.0590100735425949,.1223431453108788,.0019631630275398,.0000303171927953,2.94077312901e-06,.0000558746833121,.0008918842067942,.0001426190283382,.0054801846854389,.0357225686311722,.0780528634786606,7.35193282253e-07,96.44408416748047,63.90486145019531,113.681396484375,274.0303344726563,1723.827758789063
esn,ECU,2006,.26,.0578412286937237,.1200818479061127,.0022028317209333,.0000340184051311,3.29979129674e-06,.0000626960289082,.0008968671434559,.0001621689385502,.0055688257329166,.0348983503878117,.0762519687414169,8.24947824185e-07,100.6572769165039,63.58965530395508,112.7734222412109,277.0203491210938,1796.667919921875
esn,ECU,2006,.27,.0566723838448524,.1178205505013466,.0024425004143268,.0000377196174668,3.65880946447e-06,.0000695173745044,.0009018500801176,.0001817188487621,.0056574667803943,.0340741321444511,.0744510740041733,9.14702366117e-07,104.8704696655274,63.27444915771484,111.8654479980469,280.0103637695312,1869.508081054687
esn,ECU,2006,.28,.0555035389959812,.1155592530965805,.0026821691077203,.0000414208298025,4.01782763220e-06,.0000763387201005,.0009068330167793,.000201268758974,.005746107827872,.0332499139010906,.0726501792669296,1.00445690805e-06,109.0836624145508,62.95924301147461,110.9574737548828,283.0003784179688,1942.3482421875
esn,ECU,2006,.29,.05433469414711,.1132979556918144,.0029218378011137,.0000451220421382,4.37684579992e-06,.0000831600656966,.000911815953441,.000220818669186,.0058347488753498,.0324256956577301,.070849284529686,1.09421144998e-06,113.2968551635742,62.64403686523438,110.0494995117188,285.9903930664062,2015.188403320312
esn,ECU,2006,.3,.0531658492982388,.1110366582870483,.0031615064945072,.000048823254474,4.73586396765e-06,.0000899814112927,.0009167988901027,.0002403685793979,.0059233899228275,.0316014774143696,.0690483897924423,1.18396599191e-06,117.5100479125977,62.32883071899414,109.1415252685547,288.9804077148438,2088.028564453125
esn,ECU,2006,.31,.0507076032459736,.1095010787248611,.0032889103516936,.0000507907563588,4.92671206302e-06,.0000936075244681,.0009222538908944,.0002137140952982,.0059702359139919,.0310694597661495,.0678859457373619,1.23167801576e-06,121.3563995361328,62.03330154418946,108.3125411987305,291.70224609375,2158.841845703125
esn,ECU,2006,.32,.0482493571937084,.107965499162674,.0034163142088801,.0000527582582436,5.11756015840e-06,.0000972336376435,.0009277088916861,.0001870596111985,.0060170819051564,.0305374421179295,.0667235016822815,1.27939003960e-06,125.202751159668,61.73777236938476,107.4835571289063,294.4240844726563,2229.655126953125
esn,ECU,2006,.33,.0457911111414433,.1064299196004868,.0035437180660665,.0000547257601283,5.30840825377e-06,.0001008597508189,.0009331638924778,.0001604051270988,.0060639278963208,.0300054244697094,.0655610576272011,1.32710206344e-06,129.0491027832031,61.44224319458008,106.654573059082,297.1459228515625,2300.468408203125
esn,ECU,2006,.34,.0433328650891781,.1048943400382996,.0036711219232529,.0000566932620131,5.49925634914e-06,.0001044858639943,.0009386188932694,.0001337506429991,.0061107738874853,.0294734068214893,.0643986135721207,1.37481408728e-06,132.8954544067383,61.14671401977539,105.8255889892578,299.8677612304688,2371.281689453125
esn,ECU,2006,.35,.0408746190369129,.1033587604761124,.0037985257804394,.0000586607638979,5.69010444451e-06,.0001081119771698,.0009440738940611,.0001070961588994,.0061576198786497,.0289413891732693,.0632361695170403,1.42252611113e-06,136.7418060302734,60.8511848449707,104.9966049194336,302.589599609375,2442.094970703125
esn,ECU,2006,.36,.0382243975996971,.1024079963564873,.003681976441294,.000056860888435,5.51551620447e-06,.0001047948011546,.0009433092316613,.0001011336556985,.0062136911787093,.0286656495183706,.0626336850225925,1.37887905112e-06,140.1015045166016,60.61625442504883,104.1724029541016,304.8901672363281,2506.73232421875
esn,ECU,2006,.37,.0355741761624813,.1014572322368622,.0035654271021485,.0000550610129721,5.34092796443e-06,.0001014776251395,.0009425445692614,.0000951711524976,.0062697624787688,.028389909863472,.0620312005281448,1.33523199111e-06,143.4612030029297,60.38132400512696,103.3482009887695,307.1907348632813,2571.369677734375
esn,ECU,2006,.38,.0329239547252655,.1005064681172371,.0034488777630031,.0000532611375093,5.16633972438e-06,.0000981604491244,.0009417799068615,.0000892086492968,.0063258337788284,.0281141702085733,.0614287160336971,1.29158493110e-06,146.8209014892578,60.14639358520508,102.5239990234375,309.4913024902344,2636.00703125
esn,ECU,2006,.39,.0302737332880497,.099555703997612,.0033323284238577,.0000514612620464,4.99175148434e-06,.0000948432731093,.0009410152444616,.0000832461460959,.0063819050788879,.0278384305536747,.0608262315392494,1.24793787109e-06,150.1805999755859,59.9114631652832,101.6997970581055,311.7918701171875,2700.644384765625
esn,ECU,2006,.4,.0276235118508339,.0986049398779869,.0032157790847123,.0000496613865835,4.81716324430e-06,.0000915260970942,.0009402505820617,.0000772836428951,.0064379763789475,.0275626908987761,.0602237470448017,1.20429081107e-06,153.5402984619141,59.67653274536133,100.8755950927734,314.0924377441406,2765.28173828125
esn,ECU,2006,.41,.028330010175705,.0987377181649208,.0033319170586765,.0000514549094078,4.99113530168e-06,.0000948315646383,.0009510830277577,.0000904090877157,.0065232123248279,.0275319624692202,.0601566068828106,1.24778382542e-06,157.7405517578125,59.3036392211914,99.62857208251953,316.6727722167969,2839.34375
esn,ECU,2006,.42,.029036508500576,.0988704964518547,.0034480550326407,.0000532484322321,5.16510735906e-06,.0000981370321824,.0009619154734537,.0001035345325363,.0066084482707083,.0275012340396643,.0600894667208195,1.29127683977e-06,161.940805053711,58.93074569702149,98.38154907226561,319.2531066894531,2913.40576171875
esn,ECU,2006,.43,.0297430068254471,.0990032747387886,.0035641930066049,.0000550419550564,5.33907941644e-06,.0001014424997265,.0009727479191497,.0001166599773569,.0066936842165887,.0274705056101084,.0600223265588284,1.33476985411e-06,166.1410583496094,58.55785217285156,97.13452606201172,321.8334411621094,2987.4677734375
esn,ECU,2006,.44,.0304495051503181,.0991360530257225,.0036803309805691,.0000568354778807,5.51305147383e-06,.0001047479672707,.0009835803648457,.0001297854221775,.0067789201624691,.0274397771805525,.0599551863968372,1.37826286846e-06,170.3413116455078,58.18495864868164,95.88750305175782,324.4137756347656,3061.52978515625
esn,ECU,2006,.45,.0311560034751892,.0992688313126564,.0037964689545333,.000058629000705,5.68702353121e-06,.0001080534348148,.0009944128105417,.0001429108669981,.0068641561083496,.0274090487509966,.0598880462348461,1.42175588280e-06,174.5415649414063,57.81206512451172,94.64048004150391,326.9941101074219,3135.591796875
esn,ECU,2006,.46,.0293774545192719,.0989259317517281,.0038122006691992,.0000588719463849,5.71058926653e-06,.0001085011841496,.0009953086962923,.000136941994424,.0069302690215409,.0272770565003157,.0595996461808681,1.42764731663e-06,178.4600952148438,57.54396514892578,93.72557678222657,329.729638671875,3211.411962890625
esn,ECU,2006,.47,.0275989055633545,.0985830321907997,.0038279323838651,.0000591148920648,5.73415500185e-06,.0001089489334845,.000996204582043,.0001309731218498,.0069963819347322,.0271450642496347,.0593112461268902,1.43353875046e-06,182.3786254882812,57.27586517333985,92.81067352294922,332.4651672363281,3287.23212890625
esn,ECU,2006,.48,.0258203566074371,.0982401326298714,.003843664098531,.0000593578377448,5.75772073717e-06,.0001093966828194,.0009971004677936,.0001250042492757,.0070624948479235,.0270130719989538,.0590228460729122,1.43943018429e-06,186.2971557617188,57.0077651977539,91.89577026367188,335.2006958007813,3363.052294921875
esn,ECU,2006,.49,.0240418076515198,.097897233068943,.0038593958131969,.0000596007834247,5.78128647248e-06,.0001098444321542,.0009979963535443,.0001190353767015,.0071286077611148,.0268810797482729,.0587344460189343,1.44532161812e-06,190.2156860351562,56.73966522216797,90.98086700439453,337.9362243652344,3438.8724609375
esn,ECU,2006,.5,.0222632586956024,.0975543335080147,.0038751275278628,.0000598437291046,5.80485220780e-06,.0001102921814891,.0009988922392949,.0001130665041273,.0071947206743062,.026749087497592,.0584460459649563,1.45121305195e-06,194.1342163085938,56.47156524658203,90.06596374511719,340.6717529296875,3514.692626953125
esn,ECU,2006,.51,.0239257641136646,.0972198143601418,.0040866954252124,.0000631109796814,6.12177600487e-06,.0001163137349067,.0010004000505432,.0001378500339342,.007197471242398,.026565470919013,.0580448485910893,1.53044400122e-06,198.8779907226563,56.17014007568359,89.0475357055664,344.0956726074219,3591.9814453125
esn,ECU,2006,.52,.0255882695317268,.0968852952122688,.004298263322562,.0000663782302581,6.43869980195e-06,.0001223352883244,.0010019078617916,.0001626335637411,.0072002218104899,.0263818543404341,.0576436512172222,1.60967495049e-06,203.6217651367188,55.86871490478516,88.02910766601562,347.5195922851563,3669.270263671875
esn,ECU,2006,.53,.027250774949789,.0965507760643959,.0045098312199116,.0000696454808349,6.75562359902e-06,.0001283568417421,.0010034156730399,.000187417093548,.0072029723785818,.0261982377618551,.0572424538433552,1.68890589975e-06,208.3655395507813,55.56728973388672,87.01067962646485,350.9435119628906,3746.55908203125
esn,ECU,2006,.54,.0289132803678512,.096216256916523,.0047213991172612,.0000729127314116,7.07254739609e-06,.0001343783951597,.0010049234842882,.0002122006233549,.0072057229466736,.0260146211832762,.0568412564694881,1.76813684902e-06,213.1093139648438,55.26586456298828,85.99225158691405,354.367431640625,3823.847900390625
esn,ECU,2006,.55,.0305757857859135,.0958817377686501,.0049329670146108,.0000761799819884,7.38947119316e-06,.0001403999485774,.0010064312955365,.0002369841531618,.0072084735147655,.0258310046046972,.0564400590956211,1.84736779829e-06,217.8530883789063,54.96443939208984,84.97382354736328,357.7913513183594,3901.13671875
esn,ECU,2006,.5600000000000001,.0286633718758822,.0956639394164085,.0049300227314234,.0000761345130741,7.38506078051e-06,.0001403161499184,.001009035971947,.000249715213431,.0072672943584621,.0257403053343296,.0562418833374977,1.84626519513e-06,222.6141571044922,54.57805252075195,83.73291473388672,360.9251220703125,3994.26787109375
esn,ECU,2006,.57,.0267509579658508,.095446141064167,.004927078448236,.0000760890441597,7.38065036785e-06,.0001402323512593,.0010116406483576,.0002624462737003,.0073261152021587,.025649606063962,.0560437075793743,1.84516259196e-06,227.3752258300781,54.19166564941406,82.49200592041015,364.0588928222656,4087.3990234375
esn,ECU,2006,.58,.0248385440558195,.0952283427119255,.0049241341650486,.0000760435752454,7.37623995519e-06,.0001401485526003,.0010142453247681,.0002751773339696,.0073849360458553,.0255589067935944,.0558455318212509,1.84405998880e-06,232.1362945556641,53.80527877807617,81.25109710693359,367.1926635742187,4180.530175781249
esn,ECU,2006,.59,.0229261301457882,.095010544359684,.0049211898818612,.0000759981063311,7.37182954254e-06,.0001400647539413,.0010168500011787,.0002879083942389,.0074437568895519,.0254682075232267,.0556473560631275,1.84295738563e-06,236.89736328125,53.41889190673828,80.01018829345703,370.3264343261719,4273.661328125
esn,ECU,2006,.6,.0210137162357569,.0947927460074425,.0049182455986738,.0000759526374168,7.36741912988e-06,.0001399809552822,.0010194546775892,.0003006394545082,.0075025777332485,.0253775082528591,.0554491803050041,1.84185478247e-06,241.6584320068359,53.03250503540039,78.76927947998047,373.460205078125,4366.79248046875
esn,ECU,2006,.61,.0204174779355526,.0945019528269768,.0048935976810753,.0000755719986046,7.33049710107e-06,.0001392794365529,.0010147711960599,.0003057388938032,.0073408151045442,.0253449581563473,.0553780592978001,1.83262427527e-06,247.1855651855469,52.82070846557617,78.13734283447266,378.1436096191406,4468.20263671875
esn,ECU,2006,.62,.0198212396353483,.0942111596465111,.0048689497634768,.0000751913597924,7.29357507225e-06,.0001385779178236,.0010100877145305,.0003108383330982,.0071790524758399,.0253124080598354,.055306938290596,1.82339376806e-06,252.7126983642578,52.60891189575195,77.50540618896484,382.8270141601562,4569.61279296875
esn,ECU,2006,.63,.019225001335144,.0939203664660454,.0048443018458784,.0000748107209802,7.25665304344e-06,.0001378763990942,.0010054042330012,.0003159377723932,.0070172898471355,.0252798579633236,.055235817283392,1.81416326086e-06,258.2398315429688,52.39711532592774,76.87346954345703,387.5104187011719,4671.02294921875
esn,ECU,2006,.64,.0186287630349398,.0936295732855797,.0048196539282799,.000074430082168,7.21973101463e-06,.0001371748803649,.0010007207514718,.0003210372116882,.0068555272184312,.0252473078668118,.0551646962761879,1.80493275366e-06,263.7669647216797,52.18531875610351,76.24153289794921,392.1938232421875,4772.43310546875
esn,ECU,2006,.65,.0180325247347355,.093338780105114,.0047950060106814,.0000740494433558,7.18280898582e-06,.0001364733616356,.0009960372699425,.0003261366509832,.0066937645897269,.0252147577702999,.0550935752689838,1.79570224645e-06,269.2940979003906,51.9735221862793,75.60959625244141,396.8772277832031,4873.84326171875
esn,ECU,2006,.66,.0192378975450993,.0946586221456528,.0057061141356826,.0000881197163835,8.54762802192e-06,.0001624049211387,.0009955220390111,.0004530239035375,.006674949079752,.0252962246537209,.0552715785801411,2.13690700548e-06,277.1549926757813,51.53380966186523,74.17638092041015,402.8651916503907,5016.9365234375
esn,ECU,2006,.67,.020443270355463,.0959784641861916,.0066172222606838,.0001021899894113,9.91244705801e-06,.0001883364806417,.0009950068080798,.0005799111560918,.006656133569777,.0253776915371418,.0554495818912983,2.47811176450e-06,285.0158874511719,51.09409713745117,72.7431655883789,408.8531555175782,5160.02978515625
esn,ECU,2006,.68,.0216486431658268,.0972983062267303,.007528330385685,.000116260262439,.0000112772660941,.0002142680401448,.0009944915771484,.0007067984086461,.0066373180598021,.0254591584205627,.0556275852024555,2.81931652353e-06,292.8767822265626,50.65438461303711,71.30995025634766,414.8411193847656,5303.123046875
esn,ECU,2006,.6899999999999999,.0228540159761906,.0986181482672691,.0084394385106862,.0001303305354668,.0000126420851302,.0002401995996479,.0009939763462171,.0008336856612004,.0066185025498271,.0255406253039837,.0558055885136127,3.16052128255e-06,300.7376770019531,50.21467208862305,69.87673492431641,420.8290832519531,5446.21630859375
esn,ECU,2006,.7,.0240593887865543,.0999379903078079,.0093505466356874,.0001444008084945,.0000140069041663,.000266131159151,.0009934611152858,.0009605729137547,.0065996870398521,.0256220921874046,.05598359182477,3.50172604158e-06,308.5985717773438,49.77495956420898,68.44351959228516,426.8170471191406,5589.3095703125
esn,ECU,2006,.71,.0220142921432853,.1004843354225159,.009263346157968,.0001430541684385,.0000138762798088,.0002636492950842,.000993936508894,.0009467084193602,.0065995718352497,.0258265022188425,.056430222094059,3.46906995219e-06,318.0150268554688,49.20149841308594,66.62519683837891,433.8417175292969,5778.5205078125
esn,ECU,2006,.72,.0199691955000162,.1010306805372238,.0091761456802487,.0001417075283825,.0000137456554512,.0002611674310174,.0009944119025022,.0009328439249657,.0065994566306472,.0260309122502804,.056876852363348,3.43641386280e-06,327.4314819335938,48.62803726196289,64.80687408447267,440.8663879394531,5967.7314453125
esn,ECU,2006,.73,.0179240988567471,.1015770256519318,.0090889452025294,.0001403608883265,.0000136150310937,.0002586855669506,.0009948872961104,.0009189794305712,.0065993414260447,.0262353222817183,.057323482632637,3.40375777341e-06,336.8479370117187,48.05457611083985,62.98855133056639,447.8910583496094,6156.9423828125
esn,ECU,2006,.74,.0158790022134781,.1021233707666397,.0090017447248101,.0001390142482705,.0000134844067361,.0002562037028838,.0009953626897186,.0009051149361767,.0065992262214422,.0264397323131561,.057770112901926,3.37110168402e-06,346.2643920898438,47.4811149597168,61.17022857666015,454.9157287597657,6346.1533203125
esn,ECU,2006,.75,.013833905570209,.1026697158813477,.0089145442470908,.0001376676082145,.0000133537823785,.000253721838817,.0009958380833268,.0008912504417822,.0065991110168397,.026644142344594,.0582167431712151,3.33844559464e-06,355.6808471679688,46.90765380859375,59.35190582275391,461.9403991699219,6535.3642578125
esn,ECU,2006,.76,.0136765355244279,.1039871633052826,.0099990980699658,.000154416411533,.0000149784191308,.0002845899376553,.0009896757896058,.0010094087803736,.0064615642651916,.0267096992582083,.0583599835634232,3.74460478270e-06,369.5183166503907,46.50156402587891,58.17814254760742,474.1980102539062,6801.934277343749
esn,ECU,2006,.77,.0135191654786468,.1053046107292175,.0110836518928409,.0001711652148515,.000016603055883,.0003154580364935,.0009835134958848,.0011275671189651,.0063240175135434,.0267752561718225,.0585032239556313,4.15076397076e-06,383.3557861328125,46.09547424316406,57.00437927246094,486.4556213378906,7068.504296874999
esn,ECU,2006,.78,.0133617954328656,.1066220581531525,.0121682057157159,.00018791401817,.0000182276926353,.0003463261353318,.0009773512021638,.0012457254575565,.0061864707618952,.0268408130854368,.0586464643478394,4.55692315882e-06,397.1932556152344,45.68938446044922,55.83061599731445,498.713232421875,7335.074316406248
esn,ECU,2006,.79,.0132044253870845,.1079395055770874,.0132527595385909,.0002046628214885,.0000198523293875,.00037719423417,.0009711889084429,.001363883796148,.006048924010247,.0269063699990511,.0587897047400475,4.96308234688e-06,411.0307250976562,45.28329467773438,54.65685272216797,510.9708435058594,7601.644335937497
