country,year,step,unit,variable,group,value
CHL,2009,raw,esn,cap_sh,t10,.0491636209189892
CHL,2009,raw,esn,cap_sh,tot,.0303433649241924
CHL,2009,raw,esn,imp_sh,b50,.0909090489149094
CHL,2009,raw,esn,imp_sh,m40,.0909091010689735
CHL,2009,raw,esn,imp_sh,t1,.0909090861678123
CHL,2009,raw,esn,imp_sh,t10,.0909091010689735
CHL,2009,raw,esn,imp_sh,tot,.0909090936183929
CHL,2009,raw,esn,mix_sh,b50,.1530101299285889
CHL,2009,raw,esn,mix_sh,m40,.1460442841053009
CHL,2009,raw,esn,mix_sh,t1,.3611117899417877
CHL,2009,raw,esn,mix_sh,t10,.2299567759037018
CHL,2009,raw,esn,mix_sh,tot,.1875173449516296
CHL,2009,raw,esn,pen_sh,b50,.2720651924610138
CHL,2009,raw,esn,pen_sh,m40,.0768870934844017
CHL,2009,raw,esn,pen_sh,t1,.0208032317459583
CHL,2009,raw,esn,pen_sh,t10,.0354900062084198
CHL,2009,raw,esn,pen_sh,tot,.0787939801812172
CHL,2009,raw,esn,wag_sh,b50,.4739783406257629
CHL,2009,raw,esn,wag_sh,m40,.6728078722953796
CHL,2009,raw,esn,wag_sh,t1,.4322619438171387
CHL,2009,raw,esn,wag_sh,t10,.594480574131012
CHL,2009,raw,esn,wag_sh,tot,.6124362349510193
CHL,2011,raw,esn,cap_sh,b50,.0102766882628202
CHL,2011,raw,esn,cap_sh,m40,.0106496708467603
CHL,2011,raw,esn,cap_sh,t1,.0328016132116318
CHL,2011,raw,esn,cap_sh,t10,.0285683758556843
CHL,2011,raw,esn,cap_sh,tot,.0192102901637554
CHL,2011,raw,esn,imp_sh,b50,.0909090936183929
CHL,2011,raw,esn,imp_sh,m40,.0909091010689735
CHL,2011,raw,esn,imp_sh,t1,.0909090787172318
CHL,2011,raw,esn,imp_sh,t10,.0909090861678123
CHL,2011,raw,esn,imp_sh,tot,.0909090936183929
CHL,2011,raw,esn,mix_sh,b50,.1635956168174744
CHL,2011,raw,esn,mix_sh,m40,.1330109983682632
CHL,2011,raw,esn,mix_sh,t1,.2916788458824158
CHL,2011,raw,esn,mix_sh,t10,.2054795175790787
CHL,2011,raw,esn,mix_sh,tot,.1713147163391113
CHL,2011,raw,esn,pen_sh,b50,.2477713227272034
CHL,2011,raw,esn,pen_sh,m40,.0804949924349785
CHL,2011,raw,esn,pen_sh,t1,.011711816303432
CHL,2011,raw,esn,pen_sh,t10,.0309629254043102
CHL,2011,raw,esn,pen_sh,tot,.0759045258164406
CHL,2011,raw,esn,wag_sh,b50,.4874474406242371
CHL,2011,raw,esn,wag_sh,m40,.684935450553894
CHL,2011,raw,esn,wag_sh,t1,.5728985667228699
CHL,2011,raw,esn,wag_sh,t10,.6440800428390503
CHL,2011,raw,esn,wag_sh,tot,.642661452293396
CHL,2013,raw,esn,cap_sh,b50,.0098674111068249
CHL,2013,raw,esn,cap_sh,m40,.0106721250340343
CHL,2013,raw,esn,cap_sh,t1,.044238843023777
CHL,2013,raw,esn,cap_sh,t10,.0287672970443964
CHL,2013,raw,esn,cap_sh,tot,.0192874893546104
CHL,2013,raw,esn,imp_sh,b50,.0909090936183929
CHL,2013,raw,esn,imp_sh,m40,.0909091010689735
CHL,2013,raw,esn,imp_sh,t1,.0909090861678123
CHL,2013,raw,esn,imp_sh,t10,.0909090861678123
CHL,2013,raw,esn,imp_sh,tot,.0909090936183929
CHL,2013,raw,esn,mix_sh,b50,.1580759435892105
CHL,2013,raw,esn,mix_sh,m40,.1309871673583984
CHL,2013,raw,esn,mix_sh,t1,.275139331817627
CHL,2013,raw,esn,mix_sh,t10,.200801819562912
CHL,2013,raw,esn,mix_sh,tot,.1677879989147186
CHL,2013,raw,esn,pen_sh,b50,.2561673521995544
CHL,2013,raw,esn,pen_sh,m40,.0691055357456207
CHL,2013,raw,esn,pen_sh,t1,.0050327056087554
CHL,2013,raw,esn,pen_sh,t10,.0261489618569613
CHL,2013,raw,esn,pen_sh,tot,.0704906061291695
CHL,2013,raw,esn,wag_sh,b50,.4849803447723389
CHL,2013,raw,esn,wag_sh,m40,.6983261704444885
CHL,2013,raw,esn,wag_sh,t1,.5846799612045288
CHL,2013,raw,esn,wag_sh,t10,.6533727645874023
CHL,2013,raw,esn,wag_sh,tot,.6515248417854309
CHL,2015,raw,esn,cap_sh,b50,.0105496235191822
CHL,2015,raw,esn,cap_sh,m40,.0123273525387049
CHL,2015,raw,esn,cap_sh,t1,.0566947273910046
CHL,2015,raw,esn,cap_sh,t10,.0364883728325367
CHL,2015,raw,esn,cap_sh,tot,.0232930481433868
CHL,2015,raw,esn,imp_sh,b50,.0909090936183929
CHL,2015,raw,esn,imp_sh,m40,.0909090936183929
CHL,2015,raw,esn,imp_sh,t1,.0909090787172318
CHL,2015,raw,esn,imp_sh,t10,.0909090936183929
CHL,2015,raw,esn,imp_sh,tot,.0909090936183929
CHL,2015,raw,esn,mix_sh,b50,.1606935560703278
CHL,2015,raw,esn,mix_sh,m40,.1286890804767609
CHL,2015,raw,esn,mix_sh,t1,.2741058766841888
CHL,2015,raw,esn,mix_sh,t10,.1971641033887863
CHL,2015,raw,esn,mix_sh,tot,.1643803864717484
CHL,2015,raw,esn,pen_sh,b50,.2476590424776077
CHL,2015,raw,esn,pen_sh,m40,.0649311766028404
CHL,2015,raw,esn,pen_sh,t1,.0099724549800158
CHL,2015,raw,esn,pen_sh,t10,.0272570922970772
CHL,2015,raw,esn,pen_sh,tot,.0702441111207008
CHL,2015,raw,esn,wag_sh,b50,.4901883900165558
CHL,2015,raw,esn,wag_sh,m40,.703143298625946
CHL,2015,raw,esn,wag_sh,t1,.5683177709579468
CHL,2015,raw,esn,wag_sh,t10,.6481813788414001
CHL,2015,raw,esn,wag_sh,tot,.6511733531951904
CHL,2017,raw,esn,cap_sh,b50,.0113415168598294
CHL,2017,raw,esn,cap_sh,m40,.013688744045794
CHL,2017,raw,esn,cap_sh,t1,.0546647273004055
CHL,2017,raw,esn,cap_sh,t10,.0406038500368595
CHL,2017,raw,esn,cap_sh,tot,.0258649718016386
CHL,2017,raw,esn,imp_sh,b50,.0909091383218765
CHL,2017,raw,esn,imp_sh,m40,.0909091010689735
CHL,2017,raw,esn,imp_sh,t1,.0909091010689735
CHL,2017,raw,esn,imp_sh,t10,.0909090861678123
CHL,2017,raw,esn,imp_sh,tot,.0909091010689735
CHL,2017,raw,esn,mix_sh,b50,.1819382458925247
CHL,2017,raw,esn,mix_sh,m40,.1344631910324097
CHL,2017,raw,esn,mix_sh,t1,.2962449491024017
CHL,2017,raw,esn,mix_sh,t10,.2034307420253754
CHL,2017,raw,esn,mix_sh,tot,.1723394691944122
CHL,2017,raw,esn,pen_sh,b50,.2588469982147217
CHL,2017,raw,esn,pen_sh,m40,.0637525916099548
CHL,2017,raw,esn,pen_sh,t1,.0108040366321802
CHL,2017,raw,esn,pen_sh,t10,.0265861861407757
CHL,2017,raw,esn,pen_sh,tot,.0708830133080482
CHL,2017,raw,esn,wag_sh,b50,.4569645822048187
CHL,2017,raw,esn,wag_sh,m40,.6971864104270935
CHL,2017,raw,esn,wag_sh,t1,.5473772287368774
CHL,2017,raw,esn,wag_sh,t10,.6384701132774353
CHL,2017,raw,esn,wag_sh,tot,.640003502368927
CHL,2020,raw,esn,cap_sh,b50,.0124892117455602
CHL,2020,raw,esn,cap_sh,m40,.0155899971723557
CHL,2020,raw,esn,cap_sh,t1,.0869521498680115
CHL,2020,raw,esn,cap_sh,t10,.0482113733887672
CHL,2020,raw,esn,cap_sh,tot,.031467042863369
CHL,2020,raw,esn,imp_sh,b50,.0909091532230377
CHL,2020,raw,esn,imp_sh,m40,.0909090712666512
CHL,2020,raw,esn,imp_sh,t1,.0909091010689735
CHL,2020,raw,esn,imp_sh,t10,.0909090936183929
CHL,2020,raw,esn,imp_sh,tot,.0909090936183929
CHL,2020,raw,esn,mix_sh,b50,.1707518398761749
CHL,2020,raw,esn,mix_sh,m40,.1367979794740677
CHL,2020,raw,esn,mix_sh,t1,.2131531685590744
CHL,2020,raw,esn,mix_sh,t10,.1582953482866287
CHL,2020,raw,esn,mix_sh,tot,.1503032147884369
CHL,2020,raw,esn,pen_sh,b50,.3597427606582642
CHL,2020,raw,esn,pen_sh,m40,.091013491153717
CHL,2020,raw,esn,pen_sh,t1,.0077801682054996
CHL,2020,raw,esn,pen_sh,t10,.0224865972995758
CHL,2020,raw,esn,pen_sh,tot,.0798221528530121
CHL,2020,raw,esn,wag_sh,b50,.366107314825058
CHL,2020,raw,esn,wag_sh,m40,.6656894683837891
CHL,2020,raw,esn,wag_sh,t1,.6012054681777954
CHL,2020,raw,esn,wag_sh,t10,.6800975203514099
CHL,2020,raw,esn,wag_sh,tot,.6474985480308533
COL,2002,raw,esn,cap_sh,b50,.0332948304712772
COL,2002,raw,esn,cap_sh,m40,.0326796732842922
COL,2002,raw,esn,cap_sh,t1,.0706208199262619
COL,2002,raw,esn,cap_sh,t10,.0546260438859463
COL,2002,raw,esn,cap_sh,tot,.0433679185807705
COL,2002,raw,esn,imp_sh,b50,.0909090340137482
COL,2002,raw,esn,imp_sh,m40,.0909091085195541
COL,2002,raw,esn,imp_sh,t1,.0909090936183929
COL,2002,raw,esn,imp_sh,t10,.0909090936183929
COL,2002,raw,esn,imp_sh,tot,.0909090936183929
COL,2002,raw,esn,mix_sh,b50,.4846042096614838
COL,2002,raw,esn,mix_sh,m40,.2510980367660522
COL,2002,raw,esn,mix_sh,t1,.3280529081821442
COL,2002,raw,esn,mix_sh,t10,.2799786627292633
COL,2002,raw,esn,mix_sh,tot,.2864847481250763
COL,2002,raw,esn,pen_sh,b50,.0321877785027027
COL,2002,raw,esn,pen_sh,m40,.0827496275305748
COL,2002,raw,esn,pen_sh,t1,.0944813787937164
COL,2002,raw,esn,pen_sh,t10,.1138622611761093
COL,2002,raw,esn,pen_sh,tot,.0931892469525337
COL,2002,raw,esn,wag_sh,b50,.3590048253536224
COL,2002,raw,esn,wag_sh,m40,.5425635576248169
COL,2002,raw,esn,wag_sh,t1,.4159358143806458
COL,2002,raw,esn,wag_sh,t10,.4606239497661591
COL,2002,raw,esn,wag_sh,tot,.4860490560531616
COL,2003,raw,esn,cap_sh,b50,.0322297252714634
COL,2003,raw,esn,cap_sh,m40,.0307484772056341
COL,2003,raw,esn,cap_sh,t1,.060992144048214
COL,2003,raw,esn,cap_sh,t10,.0519249141216278
COL,2003,raw,esn,cap_sh,tot,.0407538004219532
COL,2003,raw,esn,imp_sh,b50,.0909092053771019
COL,2003,raw,esn,imp_sh,m40,.0909090712666512
COL,2003,raw,esn,imp_sh,t1,.0909091010689735
COL,2003,raw,esn,imp_sh,t10,.0909091010689735
COL,2003,raw,esn,imp_sh,tot,.0909091010689735
COL,2003,raw,esn,mix_sh,b50,.4551289081573486
COL,2003,raw,esn,mix_sh,m40,.2716768682003021
COL,2003,raw,esn,mix_sh,t1,.3144573271274567
COL,2003,raw,esn,mix_sh,t10,.2655782997608185
COL,2003,raw,esn,mix_sh,tot,.2876787185668945
COL,2003,raw,esn,pen_sh,b50,.0323734618723392
COL,2003,raw,esn,pen_sh,m40,.0746897980570793
COL,2003,raw,esn,pen_sh,t1,.0928069055080414
COL,2003,raw,esn,pen_sh,t10,.1073568388819695
COL,2003,raw,esn,pen_sh,tot,.0855438411235809
COL,2003,raw,esn,wag_sh,b50,.3893590867519379
COL,2003,raw,esn,wag_sh,m40,.5319758057594299
COL,2003,raw,esn,wag_sh,t1,.4408345520496368
COL,2003,raw,esn,wag_sh,t10,.4842308759689331
COL,2003,raw,esn,wag_sh,tot,.4951145946979523
COL,2004,raw,esn,cap_sh,b50,.0312268696725368
COL,2004,raw,esn,cap_sh,m40,.0275894682854414
COL,2004,raw,esn,cap_sh,t1,.083263672888279
COL,2004,raw,esn,cap_sh,t10,.0556311123073101
COL,2004,raw,esn,cap_sh,tot,.0412240959703922
COL,2004,raw,esn,imp_sh,b50,.0909090936183929
COL,2004,raw,esn,imp_sh,m40,.0909090936183929
COL,2004,raw,esn,imp_sh,t1,.0909090936183929
COL,2004,raw,esn,imp_sh,t10,.0909090936183929
COL,2004,raw,esn,imp_sh,tot,.0909090936183929
COL,2004,raw,esn,mix_sh,b50,.4816094636917114
COL,2004,raw,esn,mix_sh,m40,.2608664333820343
COL,2004,raw,esn,mix_sh,t1,.2954019904136658
COL,2004,raw,esn,mix_sh,t10,.2630561590194702
COL,2004,raw,esn,mix_sh,tot,.2840453684329987
COL,2004,raw,esn,pen_sh,b50,.0313354656100273
COL,2004,raw,esn,pen_sh,m40,.0789913311600685
COL,2004,raw,esn,pen_sh,t1,.0883138179779053
COL,2004,raw,esn,pen_sh,t10,.1154627725481987
COL,2004,raw,esn,pen_sh,tot,.0914698541164398
COL,2004,raw,esn,wag_sh,b50,.3649196028709412
COL,2004,raw,esn,wag_sh,m40,.5416436195373535
COL,2004,raw,esn,wag_sh,t1,.4421114325523376
COL,2004,raw,esn,wag_sh,t10,.4749408364295959
COL,2004,raw,esn,wag_sh,tot,.492351621389389
COL,2005,raw,esn,cap_sh,b50,.0337873920798302
COL,2005,raw,esn,cap_sh,m40,.0336938761174679
COL,2005,raw,esn,cap_sh,t1,.074928492307663
COL,2005,raw,esn,cap_sh,t10,.0583443082869053
COL,2005,raw,esn,cap_sh,tot,.0451984852552414
COL,2005,raw,esn,imp_sh,b50,.0909090861678123
COL,2005,raw,esn,imp_sh,m40,.0909090787172318
COL,2005,raw,esn,imp_sh,t1,.0909090861678123
COL,2005,raw,esn,imp_sh,t10,.0909090936183929
COL,2005,raw,esn,imp_sh,tot,.0909090861678123
COL,2005,raw,esn,mix_sh,b50,.4599592387676239
COL,2005,raw,esn,mix_sh,m40,.2480518817901611
COL,2005,raw,esn,mix_sh,t1,.2681421935558319
COL,2005,raw,esn,mix_sh,t10,.2609313428401947
COL,2005,raw,esn,mix_sh,tot,.2765465080738068
COL,2005,raw,esn,pen_sh,b50,.0336963906884193
COL,2005,raw,esn,pen_sh,m40,.0837135910987854
COL,2005,raw,esn,pen_sh,t1,.0956029295921326
COL,2005,raw,esn,pen_sh,t10,.1211586445569992
COL,2005,raw,esn,pen_sh,tot,.095866397023201
COL,2005,raw,esn,wag_sh,b50,.3816484212875366
COL,2005,raw,esn,wag_sh,m40,.5436316132545471
COL,2005,raw,esn,wag_sh,t1,.4704172909259796
COL,2005,raw,esn,wag_sh,t10,.468656599521637
COL,2005,raw,esn,wag_sh,tot,.4914795756340027
COL,2008,raw,esn,cap_sh,b50,.0301174689084291
COL,2008,raw,esn,cap_sh,m40,.0292153116315603
COL,2008,raw,esn,cap_sh,t1,.0832228139042854
COL,2008,raw,esn,cap_sh,t10,.0592212416231632
COL,2008,raw,esn,cap_sh,tot,.0432355850934982
COL,2008,raw,esn,imp_sh,b50,.0909090414643288
COL,2008,raw,esn,imp_sh,m40,.0909090936183929
COL,2008,raw,esn,imp_sh,t1,.0909090936183929
COL,2008,raw,esn,imp_sh,t10,.0909091010689735
COL,2008,raw,esn,imp_sh,tot,.0909090936183929
COL,2008,raw,esn,mix_sh,b50,.4963001608848572
COL,2008,raw,esn,mix_sh,m40,.2741200923919678
COL,2008,raw,esn,mix_sh,t1,.3300157189369202
COL,2008,raw,esn,mix_sh,t10,.2920550405979156
COL,2008,raw,esn,mix_sh,tot,.3051515221595764
COL,2008,raw,esn,pen_sh,b50,.0328325554728508
COL,2008,raw,esn,pen_sh,m40,.0853654220700264
COL,2008,raw,esn,pen_sh,t1,.0858043730258942
COL,2008,raw,esn,pen_sh,t10,.1097258478403091
COL,2008,raw,esn,pen_sh,tot,.091304212808609
COL,2008,raw,esn,wag_sh,b50,.3498412072658539
COL,2008,raw,esn,wag_sh,m40,.5203900337219238
COL,2008,raw,esn,wag_sh,t1,.4100480079650879
COL,2008,raw,esn,wag_sh,t10,.4480888247489929
COL,2008,raw,esn,wag_sh,tot,.4693996608257294
COL,2009,raw,esn,cap_sh,b50,.0306552052497864
COL,2009,raw,esn,cap_sh,m40,.0313380770385265
COL,2009,raw,esn,cap_sh,t1,.0728938654065132
COL,2009,raw,esn,cap_sh,t10,.0542313940823078
COL,2009,raw,esn,cap_sh,tot,.0417241007089615
COL,2009,raw,esn,imp_sh,b50,.0909090861678123
COL,2009,raw,esn,imp_sh,m40,.0909090861678123
COL,2009,raw,esn,imp_sh,t1,.0909090861678123
COL,2009,raw,esn,imp_sh,t10,.0909090861678123
COL,2009,raw,esn,imp_sh,tot,.0909090861678123
COL,2009,raw,esn,mix_sh,b50,.523277223110199
COL,2009,raw,esn,mix_sh,m40,.2687950134277344
COL,2009,raw,esn,mix_sh,t1,.3092657625675201
COL,2009,raw,esn,mix_sh,t10,.2843569815158844
COL,2009,raw,esn,mix_sh,tot,.3030523359775543
COL,2009,raw,esn,pen_sh,b50,.0301727745682001
COL,2009,raw,esn,pen_sh,m40,.0847016200423241
COL,2009,raw,esn,pen_sh,t1,.090363122522831
COL,2009,raw,esn,pen_sh,t10,.1134247779846191
COL,2009,raw,esn,pen_sh,tot,.0920068174600601
COL,2009,raw,esn,wag_sh,b50,.3249856233596802
COL,2009,raw,esn,wag_sh,m40,.5242562294006348
COL,2009,raw,esn,wag_sh,t1,.4365681707859039
COL,2009,raw,esn,wag_sh,t10,.45707768201828
COL,2009,raw,esn,wag_sh,tot,.4723076224327087
COL,2010,raw,esn,cap_sh,b50,.0304842256009579
COL,2010,raw,esn,cap_sh,m40,.0324078053236008
COL,2010,raw,esn,cap_sh,t1,.0882071033120155
COL,2010,raw,esn,cap_sh,t10,.0632915049791336
COL,2010,raw,esn,cap_sh,tot,.0463534072041512
COL,2010,raw,esn,imp_sh,b50,.0909090936183929
COL,2010,raw,esn,imp_sh,m40,.0909091010689735
COL,2010,raw,esn,imp_sh,t1,.0909090936183929
COL,2010,raw,esn,imp_sh,t10,.0909090787172318
COL,2010,raw,esn,imp_sh,tot,.0909090936183929
COL,2010,raw,esn,mix_sh,b50,.5165888667106628
COL,2010,raw,esn,mix_sh,m40,.2739283442497253
COL,2010,raw,esn,mix_sh,t1,.3172978460788727
COL,2010,raw,esn,mix_sh,t10,.2843626141548157
COL,2010,raw,esn,mix_sh,tot,.3046329915523529
COL,2010,raw,esn,pen_sh,b50,.0303386803716421
COL,2010,raw,esn,pen_sh,m40,.0864828377962112
COL,2010,raw,esn,pen_sh,t1,.0853219926357269
COL,2010,raw,esn,pen_sh,t10,.1068676635622978
COL,2010,raw,esn,pen_sh,tot,.0898253694176674
COL,2010,raw,esn,wag_sh,b50,.3316793441772461
COL,2010,raw,esn,wag_sh,m40,.5162718892097473
COL,2010,raw,esn,wag_sh,t1,.4182639718055725
COL,2010,raw,esn,wag_sh,t10,.4545691013336182
COL,2010,raw,esn,wag_sh,tot,.4682791531085968
COL,2011,raw,esn,cap_sh,b50,.0293113347142935
COL,2011,raw,esn,cap_sh,m40,.0330650061368942
COL,2011,raw,esn,cap_sh,t1,.0947570651769638
COL,2011,raw,esn,cap_sh,t10,.0661784335970879
COL,2011,raw,esn,cap_sh,tot,.0476173907518387
COL,2011,raw,esn,imp_sh,b50,.0909090414643288
COL,2011,raw,esn,imp_sh,m40,.0909090936183929
COL,2011,raw,esn,imp_sh,t1,.0909091010689735
COL,2011,raw,esn,imp_sh,t10,.0909090936183929
COL,2011,raw,esn,imp_sh,tot,.0909090936183929
COL,2011,raw,esn,mix_sh,b50,.5083514451980591
COL,2011,raw,esn,mix_sh,m40,.2779849767684937
COL,2011,raw,esn,mix_sh,t1,.3119221925735474
COL,2011,raw,esn,mix_sh,t10,.2881822288036346
COL,2011,raw,esn,mix_sh,tot,.3086097836494446
COL,2011,raw,esn,pen_sh,b50,.0319689996540546
COL,2011,raw,esn,pen_sh,m40,.0818566083908081
COL,2011,raw,esn,pen_sh,t1,.070801742374897
COL,2011,raw,esn,pen_sh,t10,.1049543097615242
COL,2011,raw,esn,pen_sh,tot,.0866697505116463
COL,2011,raw,esn,wag_sh,b50,.3394594490528107
COL,2011,raw,esn,wag_sh,m40,.5161842703819275
COL,2011,raw,esn,wag_sh,t1,.4316099584102631
COL,2011,raw,esn,wag_sh,t10,.4497759938240051
COL,2011,raw,esn,wag_sh,tot,.4661940634250641
COL,2012,raw,esn,cap_sh,b50,.0314029939472675
COL,2012,raw,esn,cap_sh,m40,.0330157168209553
COL,2012,raw,esn,cap_sh,t1,.0863717794418335
COL,2012,raw,esn,cap_sh,t10,.0623789355158806
COL,2012,raw,esn,cap_sh,tot,.0457381159067154
COL,2012,raw,esn,imp_sh,b50,.0909090414643288
COL,2012,raw,esn,imp_sh,m40,.0909090861678123
COL,2012,raw,esn,imp_sh,t1,.0909090936183929
COL,2012,raw,esn,imp_sh,t10,.0909091010689735
COL,2012,raw,esn,imp_sh,tot,.0909090861678123
COL,2012,raw,esn,mix_sh,b50,.5010908842086792
COL,2012,raw,esn,mix_sh,m40,.266301691532135
COL,2012,raw,esn,mix_sh,t1,.2944362163543701
COL,2012,raw,esn,mix_sh,t10,.2790088057518005
COL,2012,raw,esn,mix_sh,tot,.2990361452102661
COL,2012,raw,esn,pen_sh,b50,.0340102054178715
COL,2012,raw,esn,pen_sh,m40,.0811665654182434
COL,2012,raw,esn,pen_sh,t1,.088911198079586
COL,2012,raw,esn,pen_sh,t10,.1087799742817879
COL,2012,raw,esn,pen_sh,tot,.0878536105155945
COL,2012,raw,esn,wag_sh,b50,.3425863087177277
COL,2012,raw,esn,wag_sh,m40,.5286068916320801
COL,2012,raw,esn,wag_sh,t1,.4393716752529144
COL,2012,raw,esn,wag_sh,t10,.4589232206344604
COL,2012,raw,esn,wag_sh,tot,.4764629900455475
COL,2013,raw,esn,cap_sh,b50,.032059945166111
COL,2013,raw,esn,cap_sh,m40,.0344511531293392
COL,2013,raw,esn,cap_sh,t1,.0972674563527107
COL,2013,raw,esn,cap_sh,t10,.0665905997157097
COL,2013,raw,esn,cap_sh,tot,.0484028123319149
COL,2013,raw,esn,imp_sh,b50,.0909090861678123
COL,2013,raw,esn,imp_sh,m40,.0909090712666512
COL,2013,raw,esn,imp_sh,t1,.0909091010689735
COL,2013,raw,esn,imp_sh,t10,.0909091010689735
COL,2013,raw,esn,imp_sh,tot,.0909090861678123
COL,2013,raw,esn,mix_sh,b50,.4953999221324921
COL,2013,raw,esn,mix_sh,m40,.2630853354930878
COL,2013,raw,esn,mix_sh,t1,.2884181141853333
COL,2013,raw,esn,mix_sh,t10,.2684311270713806
COL,2013,raw,esn,mix_sh,tot,.2921041548252106
COL,2013,raw,esn,pen_sh,b50,.0366673432290554
COL,2013,raw,esn,pen_sh,m40,.0827532857656479
COL,2013,raw,esn,pen_sh,t1,.0801010504364967
COL,2013,raw,esn,pen_sh,t10,.1031113117933273
COL,2013,raw,esn,pen_sh,tot,.0864771530032158
COL,2013,raw,esn,wag_sh,b50,.3449634909629822
COL,2013,raw,esn,wag_sh,m40,.5288011431694031
COL,2013,raw,esn,wag_sh,t1,.4433043301105499
COL,2013,raw,esn,wag_sh,t10,.4709579348564148
COL,2013,raw,esn,wag_sh,tot,.4821068048477173
COL,2014,raw,esn,cap_sh,b50,.0306660905480385
COL,2014,raw,esn,cap_sh,m40,.033256821334362
COL,2014,raw,esn,cap_sh,t1,.108538031578064
COL,2014,raw,esn,cap_sh,t10,.069046750664711
COL,2014,raw,esn,cap_sh,tot,.048737820237875
COL,2014,raw,esn,imp_sh,b50,.0909090936183929
COL,2014,raw,esn,imp_sh,m40,.0909091010689735
COL,2014,raw,esn,imp_sh,t1,.0909090861678123
COL,2014,raw,esn,imp_sh,t10,.0909090861678123
COL,2014,raw,esn,imp_sh,tot,.0909090936183929
COL,2014,raw,esn,mix_sh,b50,.4872657656669617
COL,2014,raw,esn,mix_sh,m40,.2591779232025146
COL,2014,raw,esn,mix_sh,t1,.2449793815612793
COL,2014,raw,esn,mix_sh,t10,.2511016428470612
COL,2014,raw,esn,mix_sh,tot,.2824471294879913
COL,2014,raw,esn,pen_sh,b50,.0364413931965828
COL,2014,raw,esn,pen_sh,m40,.082282230257988
COL,2014,raw,esn,pen_sh,t1,.0741483867168427
COL,2014,raw,esn,pen_sh,t10,.1005914285778999
COL,2014,raw,esn,pen_sh,tot,.0849652737379074
COL,2014,raw,esn,wag_sh,b50,.3547183871269226
COL,2014,raw,esn,wag_sh,m40,.534373939037323
COL,2014,raw,esn,wag_sh,t1,.4814251065254211
COL,2014,raw,esn,wag_sh,t10,.4883510172367096
COL,2014,raw,esn,wag_sh,tot,.4929407238960266
COL,2015,raw,esn,cap_sh,b50,.0315571464598179
COL,2015,raw,esn,cap_sh,m40,.032052256166935
COL,2015,raw,esn,cap_sh,t1,.0887485593557358
COL,2015,raw,esn,cap_sh,t10,.0604670643806458
COL,2015,raw,esn,cap_sh,tot,.0441494397819042
COL,2015,raw,esn,imp_sh,b50,.0909090936183929
COL,2015,raw,esn,imp_sh,m40,.0909091010689735
COL,2015,raw,esn,imp_sh,t1,.0909090936183929
COL,2015,raw,esn,imp_sh,t10,.0909090861678123
COL,2015,raw,esn,imp_sh,tot,.0909090936183929
COL,2015,raw,esn,mix_sh,b50,.495444655418396
COL,2015,raw,esn,mix_sh,m40,.2514638006687164
COL,2015,raw,esn,mix_sh,t1,.2454142868518829
COL,2015,raw,esn,mix_sh,t10,.2491135746240616
COL,2015,raw,esn,mix_sh,tot,.2803342342376709
COL,2015,raw,esn,pen_sh,b50,.0362507849931717
COL,2015,raw,esn,pen_sh,m40,.0825487822294235
COL,2015,raw,esn,pen_sh,t1,.0851728469133377
COL,2015,raw,esn,pen_sh,t10,.1074352562427521
COL,2015,raw,esn,pen_sh,tot,.0875276327133179
COL,2015,raw,esn,wag_sh,b50,.3458387851715088
COL,2015,raw,esn,wag_sh,m40,.5430260896682739
COL,2015,raw,esn,wag_sh,t1,.4897552132606506
COL,2015,raw,esn,wag_sh,t10,.4920749962329865
COL,2015,raw,esn,wag_sh,tot,.4970796406269073
COL,2016,raw,esn,cap_sh,b50,.0287809539586306
COL,2016,raw,esn,cap_sh,m40,.0313797630369663
COL,2016,raw,esn,cap_sh,t1,.099969781935215
COL,2016,raw,esn,cap_sh,t10,.0647654309868813
COL,2016,raw,esn,cap_sh,tot,.0453413054347038
COL,2016,raw,esn,imp_sh,b50,.0909090936183929
COL,2016,raw,esn,imp_sh,m40,.0909090936183929
COL,2016,raw,esn,imp_sh,t1,.0909090936183929
COL,2016,raw,esn,imp_sh,t10,.0909090936183929
COL,2016,raw,esn,imp_sh,tot,.0909090936183929
COL,2016,raw,esn,mix_sh,b50,.5038152933120728
COL,2016,raw,esn,mix_sh,m40,.2456347644329071
COL,2016,raw,esn,mix_sh,t1,.254723995923996
COL,2016,raw,esn,mix_sh,t10,.2451013624668121
COL,2016,raw,esn,mix_sh,tot,.2773922085762024
COL,2016,raw,esn,pen_sh,b50,.0382168889045715
COL,2016,raw,esn,pen_sh,m40,.0830778852105141
COL,2016,raw,esn,pen_sh,t1,.0882104560732841
COL,2016,raw,esn,pen_sh,t10,.1105700060725212
COL,2016,raw,esn,pen_sh,tot,.0892821624875069
COL,2016,raw,esn,wag_sh,b50,.3382778763771057
COL,2016,raw,esn,wag_sh,m40,.5489984750747681
COL,2016,raw,esn,wag_sh,t1,.4661867022514343
COL,2016,raw,esn,wag_sh,t10,.4886541366577148
COL,2016,raw,esn,wag_sh,tot,.4970752596855164
COL,2017,raw,esn,cap_sh,b50,.0304069574922323
COL,2017,raw,esn,cap_sh,m40,.0304841753095388
COL,2017,raw,esn,cap_sh,t1,.0702313557267189
COL,2017,raw,esn,cap_sh,t10,.0564319118857384
COL,2017,raw,esn,cap_sh,tot,.0413329340517521
COL,2017,raw,esn,imp_sh,b50,.0909091308712959
